_id,nume_produs,valabilitate_produs,pret_produs,link_produs,imagine_produs,_id_principal_category,_id_second_category
evo_i2601,Obiectiv PENTAX DA* 55mm F1.4 SDM,In stoc (exclusiv online),"[[null,""3.332,99 Lei"",{""$date"":""2020-06-08T17:26:34Z""}]]",www.evomag.ro/foto-obiective/pentax-obiectiv-da-55mm-f1.4-sdm.html,https://static3.evomag.ro/img?file=products%2F38%2F38480%2FObiectiv+Pentax+DA+55mm+F1.4+SDM.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s67
evo_i2602,Obiectiv Foto NIKON NIKKOR 20mm f/1.8G ED AF-S,In stoc (exclusiv online),"[[null,""3.899,99 Lei"",{""$date"":""2020-06-08T17:26:34Z""}]]",www.evomag.ro/foto-obiective/nikon-obiectiv-foto-nikon-nikkor-20mm-f-1.8g-ed-af-s-880834.html,https://static3.evomag.ro/img?file=products%2F880%2F880834%2F1421074556Obiectiv+Foto+NIKON+NIKKOR+20mm+f1.8G+ED+AF-S.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s67
evo_i2603,Obiectiv Canon EF 17-40mm f/4L USM,In stoc (exclusiv online),"[[null,""3.770,99 Lei"",{""$date"":""2020-06-08T17:26:34Z""}]]",www.evomag.ro/foto-obiective/canon-obiectiv-ef-17-40mm-f4l-usm-39443.html,https://static3.evomag.ro/img?file=products%2F39%2F39443%2FObiectiv+Foto+EF+17-40mm+1+4.0+L+USM.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s67
evo_i2604,Obiectiv Foto NIKON NIKKOR AF-S 300mm f/4E PF ED VR,In stoc (exclusiv online),"[[null,""9.499,99 Lei"",{""$date"":""2020-06-08T17:26:34Z""}]]",www.evomag.ro/foto-obiective/nikon-obiectiv-foto-nikon-nikkor-af-s-300mm-f-4e-pf-ed-vr-926904.html,https://static3.evomag.ro/img?file=products%2F926%2F926904%2F1420715659Obiectiv+Foto+NIKON+NIKKOR+AF-S+300mm+f4E+PF+ED+VR.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s67
evo_i2605,Obiectiv Nikon 100-400 f/5.6-6.3 DG OS HSM,In stoc (exclusiv online),"[[null,""3.749,99 Lei"",{""$date"":""2020-06-08T17:26:34Z""}]]",www.evomag.ro/foto-obiective/nikon-obiectiv-nikon-100-400-f-5.6-6.3-dg-os-hsm-3774816.html,https://static3.evomag.ro/img?file=products%2F3774%2F3774816%2F1573644996Obiectiv+Nikon+100-400+f5.6-6.3+DG+OS+HSM.JPG&amp;height=150&amp;extend=white,evo_p8,evo_s67
evo_i2606,Obiectiv Olympus M.ZUIKO DIGITAL ED (Negru) 60mm,In stoc (exclusiv online),"[[null,""2.216,99 Lei"",{""$date"":""2020-06-08T17:26:34Z""}]]",www.evomag.ro/foto-obiective/olympus-obiectiv-olympus-m.zuiko-digital-ed-negru-60mm-118194.html,https://static3.evomag.ro/img?file=products%2F118%2F118194%2Fproduse_gsmnet_17805313.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s67
evo_i2607,Obiectiv Foto Pentax HD DA 15mm F/4 ED AL Limited Black,In stoc (exclusiv online),"[[null,""2.582,99 Lei"",{""$date"":""2020-06-08T17:26:34Z""}]]",www.evomag.ro/foto-obiective/pentax-obiectiv-foto-pentax-hd-da-15mm-f-4-ed-al-limited-black-3635653.html,https://static3.evomag.ro/img?file=products%2F3635%2F3635653%2F1532615977h1.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s67
evo_i2608,Obiectiv Foto Pentax HD DA 70mm F/2.4 Limited Silver,In stoc (exclusiv online),"[[null,""2.799,99 Lei"",{""$date"":""2020-06-08T17:26:34Z""}]]",www.evomag.ro/foto-obiective/pentax-obiectiv-foto-pentax-hd-da-70mm-f-2.4-limited-silver-3635736.html,https://static3.evomag.ro/img?file=products%2F3635%2F3635736%2F1532681417f1.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s67
evo_i2609,Binoclu Pentax SP 20x60 WP (Negru),In stoc magazin,"[[null,""1.178,47 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-sp-20x60-wp-negru-3625015.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625015%2F1530605428f.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2610,Binoclu Nikon Aculon A211 8x42,In stoc magazin,"[[null,""469,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/nikon-binoclu-nikon-aculon-a211-8x42-119201.html,https://static3.evomag.ro/img?file=products%2F119%2F119201%2Fproduse_gsmnet_17812864.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2611,"Binoclu Celestron UpClose G2 Roof, 8 x - 21 mm (Negru)",In stoc (exclusiv online),"[[null,""119,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/celestron-binoclu-celestron-upclose-g2-roof-8-x-21-mm-negru-3780885.html,https://static3.evomag.ro/img?file=products%2F3780%2F3780885%2F1580216309Binoclu+UpClose+G2+Roof+1.JPG&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2612,Binoclu Pentax SP 12x50 WP (Negru),In stoc (exclusiv online),"[[null,""872,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-sp-12x50-wp-negru-3625032.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625032%2F1530611515h.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2613,Binoclu Olympus DPSI Zoom 8-16x40,In stoc (exclusiv online),"[[""447,99 Lei"",""379,00 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/olympus-binoclu-dpsi-zoom-8-16x40-41026.html,https://static3.evomag.ro/img?file=products%2F41%2F41026%2FDPSI+Zoom+8-16x40+binoclu+olympus.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2614,Binoclu Pentax AD 10x36 WP (Negru),In stoc (exclusiv online),"[[null,""958,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-ad-10x36-wp-negru-3625076.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625076%2F1530622212g.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2615,Binoclu Pentax ZD 10x50 ED (Negru),In stoc (exclusiv online),"[[null,""4.454,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-zd-10x50-ed-negru-3625086.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625086%2F1530625305l.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2616,Binoclu PENTAX Marine Hydro Compass 7x50 (Portocaliu),In stoc (exclusiv online),"[[null,""763,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-marine-hydro-compass-7x50-portocaliu-77845.html,https://static3.evomag.ro/img?file=products%2F77%2F77845%2FBinoclu+Marine+Hydro+Compass+7x50+%28Portocaliu%29.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2617,Binoclu Nikon Monarch 5 12x42,In stoc (exclusiv online),"[[null,""2.099,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/nikon-binoclu-nikon-monarch-5-12x42-119542.html,https://static3.evomag.ro/img?file=products%2F119%2F119542%2Fproduse_gsmnet_17813180.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2618,"Binoclu FOMEI OY3016,7-21x zoom, obiectiv 40mm, bk7, lentile fc, conector trepied (Negru/Verde)",In stoc (exclusiv online),"[[null,""294,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/fomei-binoclu-fomei-oy3016-7-21x-zoom-obiectiv-40mm-bk7-lentile-fc-conector-trepied-negru-verde-3779569.html,https://static3.evomag.ro/img?file=products%2F3779%2F3779569%2F1578636447OY3016.JPG&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2619,Binoclu Olympus 10x21 RC II (Argintiu inchis),In stoc (exclusiv online),"[[""369,00 Lei"",""279,00 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/olympus-binoclu-10x21-rc-ii-argintiu-inchis-85734.html,https://static3.evomag.ro/img?file=products%2F85%2F85734%2FBinoclu+10x21+RC+II+%28Argintiu+inchis%29.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2620,Binoclu Pentax UP 10x25 WP (Negru),In stoc (exclusiv online),"[[null,""494,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-up-10x25-wp-negru-3593792.html,https://static3.evomag.ro/img?file=products%2F3593%2F3593792%2F150246253162.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2621,Binoclu Pentax AD 10x25 WP (Negru),In stoc (exclusiv online),"[[null,""652,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-ad-10x25-wp-negru-3625078.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625078%2F1530622478h.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2622,Binoclu Pentax ZD 10x43 WP (Negru),In stoc (exclusiv online),"[[null,""3.056,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-zd-10x43-wp-negru-3625090.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625090%2F1530625590m1.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2623,Binoclu Nikon Monarch 5 16x56,In stoc (exclusiv online),"[[null,""3.366,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/nikon-binoclu-nikon-monarch-5-16x56-119543.html,https://static3.evomag.ro/img?file=products%2F119%2F119543%2Fproduse_gsmnet_17813181.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2624,"Binoclu FOMEI OY1806, 8x, prisme profesionale bak4 porro, luminozitate 49, diametru lentila 56 mm (Negru/Verde)",In stoc (exclusiv online),"[[null,""451,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/fomei-binoclu-fomei-oy1806-8x-prisme-profesionale-bak4-porro-luminozitate-49-diametru-lentila-56-mm-negru-verde-3779570.html,https://static3.evomag.ro/img?file=products%2F3779%2F3779570%2F1578637210OY1806+1.JPG&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2625,"Binoclu zoom FOMEI OY1311, 7x, prisme bk7, diametru 50 mm, antireflexie fc, design porro (Negru/Verde)",In stoc (exclusiv online),"[[null,""261,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/fomei-binoclu-zoom-fomei-oy1311-7x-prisme-bk7-diametru-50-mm-antireflexie-fc-design-porro-negru-verde-3779589.html,https://static3.evomag.ro/img?file=products%2F3779%2F3779589%2F1578643324OY1311+1.JPG&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2626,Binoclu NIKON ProStaff 7S 8x42 (Negru),In stoc (exclusiv online),"[[null,""1.299,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/nikon-prostaff-7s-8x42-1005765.html,https://static3.evomag.ro/img?file=products%2F1005%2F1005765%2F1469611482mlkii.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2627,Binoclu Pentax UP 10x21 (Roz),In stoc (exclusiv online),"[[null,""282,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-up-10x21-roz-3593716.html,https://static3.evomag.ro/img?file=products%2F3593%2F3593716%2F150246172359.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2628,Binoclu Pentax UP 10x25 (Negru)	,In stoc (exclusiv online),"[[""399,00 Lei"",""377,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-up-10x25-negru-3593793.html,https://static3.evomag.ro/img?file=products%2F3593%2F3593793%2F150246257663.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2629,Binoclu Celestron SkyMaster 15x70,In stoc (exclusiv online),"[[null,""499,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/celestron-binoclu-celestron-skymaster-15x70-2461939.html,https://static3.evomag.ro/img?file=products%2F2461%2F2461939%2F1469782811nznm.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2630,Binoclu Dorr Alpina LX 8x40 (Negru),In stoc (exclusiv online),"[[null,""246,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/d-rr-binoclu-dorr-alpina-lx-8x40-negru-3637669.html,https://static3.evomag.ro/img?file=products%2F3637%2F3637669%2F1534147649vdvxcxcvsdcsd.JPG&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2631,Binoclu Pentax SD 10x42 WP (Negru),In stoc (exclusiv online),"[[null,""1.225,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-sd-10x42-wp-negru-3625047.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625047%2F1530617410ll.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2632,Binoclu Pentax AD 9x28 WP (Negru),In stoc (exclusiv online),"[[null,""832,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-ad-9x28-wp-negru-3625065.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625065%2F1530619275d.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2633,Binoclu Pentax ZD 10x43 ED (Negru),In stoc (exclusiv online),"[[null,""4.099,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-zd-10x43-ed-negru-3625091.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625091%2F1530625935n.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2634,Binoclu Nikon Aculon A211 10x42,In stoc (exclusiv online),"[[null,""599,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/nikon-binoclu-nikon-aculon-a211-10x42-119176.html,https://static3.evomag.ro/img?file=products%2F119%2F119176%2Fproduse_gsmnet_17812859.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2635,"Binoclu compact FOMEI OY1843, 10x, lentile mc, obiectiv 26mm, prisme bak4 (Negru)",In stoc (exclusiv online),"[[null,""284,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/fomei-binoclu-compact-fomei-oy1843-10x-lentile-mc-obiectiv-26mm-prisme-bak4-negru-3779571.html,https://static3.evomag.ro/img?file=products%2F3779%2F3779571%2F1578637742OY1843.JPG&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2636,"Binoclu FOMEI OY3015, 8-24x, obiectiv 50mm, bk7, conector trepied (Negru/Verde)",In stoc (exclusiv online),"[[null,""314,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/fomei-binoclu-fomei-oy3015-8-24x-obiectiv-50mm-bk7-conector-trepied-negru-verde-3779591.html,https://static3.evomag.ro/img?file=products%2F3779%2F3779591%2F1578643965BINOCLU%2C+8-24X%2C+OBIECTIV+50MM%2C+BK7%2C+CONECTOR+TREPIED%2C+FOMEI.JPG&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2637,Binoclu OLYMPUS 10x42 PRO,In stoc (exclusiv online),"[[""2.349,00 Lei"",""2.199,00 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/olympus-binoclu-olympus-10x42-pro-3775896.html,https://static3.evomag.ro/img?file=products%2F3775%2F3775896%2F1574938290Binoclu+OLYMPUS+10x42+PROghhgjk.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2638,Binocluc Praktica Marine 7x50 II,In stoc (exclusiv online),"[[null,""751,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/praktica-binocluc-praktica-marine-7x50-ii-3553717.html,https://static3.evomag.ro/img?file=products%2F3553%2F3553717%2F1490171396gfmo7.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2639,Binoclu Olympus 10x21 RC II WP (Verde),In stoc (exclusiv online),"[[""369,00 Lei"",""343,90 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/olympus-binoclu-10x21-rc-ii-wp-verde-85728.html,https://static3.evomag.ro/img?file=products%2F85%2F85728%2FBInoclu+10x21+RC+II+WP+%28Verde%29.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2640,Binoclu Olympus 10x25 WP II (Negru),In stoc (exclusiv online),"[[""499,00 Lei"",""449,00 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/olympus-binoclu-10x25-wp-ii-negru-85756.html,https://static3.evomag.ro/img?file=products%2F85%2F85756%2FBinoclu+10x25+WP+II+%28Negru%29.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2641,Binoclu Pentax UP 10x21 (Albastru)	,In stoc (exclusiv online),"[[null,""282,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-up-10x21-albastru-3593717.html,https://static3.evomag.ro/img?file=products%2F3593%2F3593717%2F150246186960.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2642,Binoclu Pentax Papilio II 6.5x21 (Negru),In stoc (exclusiv online),"[[null,""612,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-papilio-ii-6.5x21-negru-3593794.html,https://static3.evomag.ro/img?file=products%2F3593%2F3593794%2F150271402928.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2643,Binoclu Pentax SP 8x40 WP (Negru),In stoc (exclusiv online),"[[null,""722,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-sp-8x40-wp-negru-3625013.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625013%2F1530603826d.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2644,Binoclu Pentax ZD 8x43 WP (Negru),In stoc (exclusiv online),"[[null,""2.883,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-zd-8x43-wp-negru-3625081.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625081%2F1530622780i1.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2645,Binoclu Olympus DPCI 10x21 Argintiu,In stoc (exclusiv online),"[[""329,00 Lei"",""243,90 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/olympus-binoclu-dpci-10x21-argintiu-41024.html,https://static3.evomag.ro/img?file=products%2F41%2F41024%2FDPCI+10x21+binoclu+olympus.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2646,Binoclu Nikon Aculon A30 10x25 (Negru),In stoc (exclusiv online),"[[null,""421,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/nikon-binoclu-nikon-aculon-a30-10x25-negru-119203.html,https://static3.evomag.ro/img?file=products%2F119%2F119203%2Fproduse_gsmnet_17812865.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2647,"Binoclu compact FOMEI OY1842, marire 8x, bak4, luminozitate 10.6, obiectiv 26mm (Negru)",In stoc (exclusiv online),"[[null,""273,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/fomei-binoclu-compact-fomei-oy1842-marire-8x-bak4-luminozitate-10.6-obiectiv-26mm-negru-3779572.html,https://static3.evomag.ro/img?file=products%2F3779%2F3779572%2F1578638479OY1842.JPG&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2648,Binoclu Pentax UP WP 8x25 (Negru),In stoc (exclusiv online),"[[null,""479,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-up-wp-8x25-negru-3593605.html,https://static3.evomag.ro/img?file=products%2F3593%2F3593605%2F15023550469.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2649,Binoclu Pentax UP 8x21 (Albastru),In stoc (exclusiv online),"[[null,""251,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-up-8x21-albastru-3593706.html,https://static3.evomag.ro/img?file=products%2F3593%2F3593706%2F150246053654.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2650,Binoclu Pentax UP 10x21 (Negru)	,In stoc (exclusiv online),"[[null,""282,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-up-10x21-negru-3593718.html,https://static3.evomag.ro/img?file=products%2F3593%2F3593718%2F150246203061.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2651,Binoclu Pentax SP 8x40 (Negru),In stoc (exclusiv online),"[[null,""455,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-sp-8x40-negru-3625014.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625014%2F1530604499e.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2652,Binoclu Pentax SP 10x50 (Negru),In stoc (exclusiv online),"[[null,""487,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-sp-10x50-negru-3625036.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625036%2F1530612328i.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2653,Binoclu Pentax ZD 8x43 ED (Negru),In stoc (exclusiv online),"[[null,""3.928,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/pentax-binoclu-pentax-zd-8x43-ed-negru-3625082.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625082%2F1530624675j.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2654,Binoclu Olympus DPS-I 10x50,In stoc (exclusiv online),"[[""469,00 Lei"",""349,90 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/olympus-binoclu-dpsi-10x50-41025.html,https://static3.evomag.ro/img?file=products%2F41%2F41025%2FDPSI+10x50+binoclu+olympus.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2655,Binoclu Nikon Aculon A211 10x50,In stoc (exclusiv online),"[[null,""649,99 Lei"",{""$date"":""2020-06-08T17:27:09Z""}]]",www.evomag.ro/foto-binocluri/nikon-binoclu-nikon-aculon-a211-10x50-119191.html,https://static3.evomag.ro/img?file=products%2F119%2F119191%2Fproduse_gsmnet_17812860.jpg&amp;height=150&amp;extend=white,evo_p8,evo_s68
evo_i2656,"Camera Supraveghere Video Xiaomi Mi Home Security 360, Filmare FullHD, Wi-Fi (Alb)",Stoc epuizat,"[[""199,00 Lei"",""169,90 Lei"",{""$date"":""2020-06-08T17:27:45Z""}]]",www.evomag.ro/video-supraveghere-video/xiaomi-camera-supraveghere-video-xiaomi-mi-home-security-360-filmare-fullhd-wi-fi-alb-3626592.html,https://static3.evomag.ro/img?file=products%2F3626%2F3626592%2F1531920806a1.jpg&amp;height=150&amp;extend=white,evo_p9,evo_s69
evo_i2657,"Camera Supraveghere Video TP-Link Tapo C200, Filmare FullHD, 360 grade, Wi-Fi (Alb)",In stoc magazin,"[[""229,00 Lei"",""159,00 Lei"",{""$date"":""2020-06-08T17:27:45Z""}]]",www.evomag.ro/video-supraveghere-video/tp-link-camera-supraveghere-video-tp-link-tapo-c200-filmare-fullhd-360-grade-wi-fi-alb-3774878.html,https://static3.evomag.ro/img?file=products%2F3774%2F3774878%2F1575043459Tapo-C200_.png&amp;height=150&amp;extend=white,evo_p9,evo_s69
evo_i2658,"Camera Supraveghere Video TP-Link Tapo C100, Full HD 1080p, Senzor miscare, Unghi de vizualizare 105°, Wi-Fi (Alb)",In stoc magazin,"[[""149,90 Lei"",""129,00 Lei"",{""$date"":""2020-06-08T17:27:45Z""}]]",www.evomag.ro/video-supraveghere-video/tp-link-camera-supraveghere-video-tp-link-tapo-c100-full-hd-1080p-senzor-miscare-unghi-de-vizualizare-105-wi-fi-alb-3782621.html,https://static3.evomag.ro/img?file=products%2F3782%2F3782621%2F1582637963Camera+Supraveghere+Video+TP-Link+Tapo+C100%2C+Full+HD+1080p%2C+Senzor+miscare%2C+Unghi+de+vizualizare+Wi-Fi+%28Alb%29.jpg&amp;height=150&amp;extend=white,evo_p9,evo_s69
evo_i2659,"Kit supraveghere video Anker eufyCam 2C Security wireless, HD 1080p, IP67, Nightvision, 2 camere video (Alb)",In stoc magazin,"[[""1.229,00 Lei"",""1.069,00 Lei"",{""$date"":""2020-06-08T17:27:45Z""}]]",www.evomag.ro/video-supraveghere-video/anker-kit-supraveghere-video-anker-eufycam-2c-security-wireless-hd-1080p-ip67-nightvision-2-camere-video-alb-3783382.html,https://static3.evomag.ro/img?file=products%2F3783%2F3783382%2F1583735560Kit+supraveghere+video+Anker+eufyCam+2C+Security+wireless%2C+HD+1080p%2C+IP67%2C+Nightvision%2C+2+camere+video+%28Alb%29.jpeg&amp;height=150&amp;extend=white,evo_p9,evo_s69
evo_i2660,Camera supraveghere falsa Gembird Dome CAM-DS-01,In stoc magazin,"[[""59,00 Lei"",""25,89 Lei"",{""$date"":""2020-06-08T17:27:45Z""}]]",www.evomag.ro/video-supraveghere-video/gembird-camera-supraveghere-falsa-gembird-dome-cam-ds-01-3625876.html,https://static3.evomag.ro/img?file=products%2F3625%2F3625876%2F1531225897h1.jpg&amp;height=150&amp;extend=white,evo_p9,evo_s69
evo_i2661,"Camera supraveghere video PNI IP930W, 1920x1080, 2MP, P2P, Wireless ",In stoc magazin,"[[""239,00 Lei"",""179,00 Lei"",{""$date"":""2020-06-08T17:27:45Z""}]]",www.evomag.ro/video-supraveghere-video/pni-camera-supraveghere-video-pni-ip930w-1920x1080-2mp-p2p-wireless-3688177.html,https://static3.evomag.ro/img?file=products%2F3688%2F3688177%2F1559561062Camera+supraveghere+video+PNI-IP930W%2C+1920x1080%2C+2MP%2C+P2P%2C+Wireless.JPG&amp;height=150&amp;extend=white,evo_p9,evo_s69
